test,predict,testlabel,predictlabel
0.620230769,0.6106662,0,0
0.624666667,0.63007253,0,0
0.6716666669999999,0.6568572,1,1
0.701666667,0.6674188,2,1
0.7277692310000001,0.71101046,2,2
